Date,Close/Last,Volume,Open,High,Low,,,,,,,,,
11/27/20,$91.31 ,4627670,$91.33 ,$92.59 ,$90.54 ,,,,,,,,,
11/25/20,$92.14 ,10556560,$94.68 ,$94.68 ,$92.14 ,,,,,,,,,
11/24/20,$95.62 ,17266430,$93.39 ,$95.82 ,$93.00 ,,,,,,,,,
11/23/20,$91.03 ,13387120,$87.45 ,$91.58 ,$86.76 ,,,,,,,,,
11/20/20,$85.79 ,8296993,$85.72 ,$86.31 ,$84.88 ,,,,,,,,,
11/19/20,$85.73 ,8820183,$83.55 ,$85.96 ,$83.06 ,,,,,,,,,
11/18/20,$84.28 ,10583710,$87.37 ,$87.90 ,$84.25 ,,,,,,,,,
11/17/20,$87.04 ,14329010,$86.40 ,$87.53 ,$84.83 ,,,,,,,,,
11/16/20,$88.96 ,18980210,$86.24 ,$89.18 ,$85.54 ,,,,,,,,,
11/13/20,$83.03 ,10898830,$81.15 ,$83.35 ,$81.03 ,,,,,,,,,
11/12/20,$80.67 ,8929433,$80.98 ,$82.24 ,$79.91 ,,,,,,,,,
11/11/20,$82.46 ,11640580,$84.10 ,$84.49 ,$81.80 ,,,,,,,,,
11/10/20,$83.07 ,15039670,$81.14 ,$83.15 ,$79.71 ,,,,,,,,,
11/9/20,$79.40 ,24015180,$80.00 ,$84.27 ,$78.26 ,,,,,,,,,
11/6/20,$71.15 ,8366918,$72.50 ,$73.27 ,$70.83 ,,,,,,,,,
11/5/20,$72.14 ,10627730,$71.90 ,$72.97 ,$71.76 ,,,,,,,,,
11/4/20,$71.77 ,10925660,$70.78 ,$73.59 ,$69.89 ,,,,,,,,,
11/3/20,$71.74 ,8607953,$73.16 ,$73.30 ,$71.05 ,,,,,,,,,
11/2/20,$72.15 ,11475510,$70.70 ,$73.08 ,$69.40 ,,,,,,,,,
10/30/20,$69.50 ,17198460,$69.90 ,$70.11 ,$68.08 ,,,,,,,,,
10/29/20,$68.80 ,12292160,$66.13 ,$69.14 ,$65.16 ,,,,,,,,,
10/28/20,$66.88 ,15961850,$67.70 ,$68.08 ,$66.33 ,,,,,,,,,
10/27/20,$69.51 ,14251700,$70.42 ,$70.60 ,$69.49 ,,,,,,,,,
10/26/20,$70.94 ,9710860,$71.73 ,$71.89 ,$70.24 ,,,,,,,,,
10/23/20,$72.57 ,8727161,$73.93 ,$74.37 ,$71.83 ,,,,,,,,,
10/22/20,$73.40 ,9812735,$70.88 ,$73.49 ,$70.57 ,,,,,,,,,
10/21/20,$70.87 ,9800575,$71.13 ,$71.58 ,$70.73 ,,,,,,,,,
10/20/20,$71.68 ,7753247,$71.91 ,$72.29 ,$71.04 ,,,,,,,,,
10/19/20,$71.28 ,8357059,$73.11 ,$73.34 ,$71.19 ,,,,,,,,,
10/16/20,$72.89 ,9305957,$73.52 ,$74.03 ,$72.27 ,,,,,,,,,
10/15/20,$73.51 ,10052930,$71.82 ,$73.72 ,$71.39 ,,,,,,,,,
10/14/20,$72.95 ,7058050,$73.28 ,$74.43 ,$72.91 ,,,,,,,,,
10/13/20,$73.40 ,10440260,$74.74 ,$74.74 ,$72.78 ,,,,,,,,,
10/12/20,$74.51 ,9056884,$73.63 ,$74.95 ,$73.20 ,,,,,,,,,
10/9/20,$74.00 ,12260870,$75.86 ,$76.09 ,$73.98 ,,,,,,,,,
10/8/20,$75.22 ,11590870,$74.39 ,$75.55 ,$73.99 ,,,,,,,,,
10/7/20,$73.78 ,15410310,$72.17 ,$73.92 ,$71.56 ,,,,,,,,,
10/6/20,$72.30 ,15294480,$73.84 ,$74.32 ,$72.25 ,,,,,,,,,
10/5/20,$72.70 ,12049810,$71.52 ,$72.73 ,$70.71 ,,,,,,,,,
10/2/20,$71.19 ,9854802,$68.92 ,$71.67 ,$68.82 ,,,,,,,,,
10/1/20,$70.42 ,14930680,$71.51 ,$71.88 ,$70.03 ,,,,,,,,,
9/30/20,$72.00 ,10466450,$72.25 ,$72.89 ,$71.61 ,,,,,,,,,
9/29/20,$71.90 ,10561320,$74.00 ,$74.14 ,$71.11 ,,,,,,,,,
9/28/20,$73.93 ,12863840,$73.64 ,$74.76 ,$73.15 ,,,,,,,,,
9/25/20,$71.83 ,11070520,$71.01 ,$72.48 ,$70.77 ,,,,,,,,,
9/24/20,$71.80 ,15203450,$71.25 ,$73.03 ,$70.50 ,,,,,,,,,
9/23/20,$71.95 ,16649190,$75.59 ,$75.91 ,$71.85 ,,,,,,,,,
9/22/20,$75.53 ,9154966,$76.15 ,$77.53 ,$75.35 ,,,,,,,,,
9/21/20,$76.30 ,16199130,$76.24 ,$76.65 ,$74.68 ,,,,,,,,,
9/18/20,$78.21 ,14517790,$77.88 ,$79.15 ,$77.50 ,,,,,,,,,
9/17/20,$78.79 ,10515130,$77.53 ,$78.85 ,$76.37 ,,,,,,,,,
9/16/20,$78.56 ,13021740,$76.35 ,$79.48 ,$75.96 ,,,,,,,,,
9/15/20,$76.35 ,11732010,$77.56 ,$78.48 ,$75.96 ,,,,,,,,,
9/14/20,$77.29 ,8182840,$77.48 ,$77.98 ,$76.92 ,,,,,,,,,
9/11/20,$77.69 ,13732410,$78.24 ,$78.69 ,$77.07 ,,,,,,,,,
9/10/20,$78.15 ,11845880,$80.63 ,$80.89 ,$78.05 ,,,,,,,,,
9/9/20,$80.03 ,9269820,$79.97 ,$81.07 ,$79.68 ,,,,,,,,,
9/8/20,$78.97 ,14942530,$80.50 ,$80.58 ,$78.04 ,,,,,,,,,
9/4/20,$81.93 ,10516600,$82.46 ,$83.64 ,$80.90 ,,,,,,,,,
9/3/20,$82.28 ,16179900,$83.05 ,$84.49 ,$81.71 ,,,,,,,,,
9/2/20,$83.19 ,10822330,$83.06 ,$83.96 ,$82.70 ,,,,,,,,,
9/1/20,$83.08 ,8997235,$83.26 ,$83.63 ,$82.45 ,,,,,,,,,
8/31/20,$83.93 ,9437524,$85.83 ,$85.90 ,$83.87 ,,,,,,,,,
8/28/20,$85.63 ,7307932,$85.05 ,$85.73 ,$84.32 ,,,,,,,,,
8/27/20,$84.91 ,7438151,$85.16 ,$85.63 ,$83.97 ,,,,,,,,,
8/26/20,$84.78 ,7486490,$85.71 ,$85.84 ,$84.66 ,,,,,,,,,
8/25/20,$86.13 ,6835813,$88.01 ,$88.04 ,$85.76 ,,,,,,,,,
8/24/20,$87.20 ,8738698,$85.60 ,$87.34 ,$84.89 ,,,,,,,,,
8/21/20,$85.08 ,9003629,$84.67 ,$85.09 ,$83.51 ,,,,,,,,,
8/20/20,$84.81 ,7872311,$85.42 ,$86.89 ,$84.73 ,,,,,,,,,
8/19/20,$86.39 ,9120256,$87.30 ,$87.90 ,$86.20 ,,,,,,,,,
8/18/20,$87.63 ,7981520,$88.97 ,$89.37 ,$87.32 ,,,,,,,,,
8/17/20,$90.77 ,10473810,$90.35 ,$91.58 ,$89.72 ,,,,,,,,,
8/14/20,$90.35 ,6343029,$89.00 ,$90.59 ,$88.85 ,,,,,,,,,
8/13/20,$89.82 ,7314642,$89.87 ,$91.28 ,$89.76 ,,,,,,,,,
8/12/20,$90.72 ,9057971,$90.80 ,$91.66 ,$89.45 ,,,,,,,,,
8/11/20,$89.62 ,9074300,$91.95 ,$93.01 ,$89.17 ,,,,,,,,,
8/10/20,$89.73 ,8150225,$87.94 ,$89.76 ,$87.60 ,,,,,,,,,
8/7/20,$86.80 ,7185382,$86.88 ,$87.11 ,$85.74 ,,,,,,,,,
8/6/20,$87.47 ,7035584,$86.43 ,$87.90 ,$86.10 ,,,,,,,,,
8/5/20,$87.20 ,7352641,$88.14 ,$88.43 ,$86.41 ,,,,,,,,,
8/4/20,$86.49 ,9077915,$84.48 ,$86.72 ,$84.28 ,,,,,,,,,
8/3/20,$84.81 ,11221850,$83.98 ,$85.14 ,$83.80 ,,,,,,,,,
7/31/20,$83.94 ,19120650,$83.25 ,$84.10 ,$81.51 ,,,,,,,,,
7/30/20,$86.27 ,10112780,$88.43 ,$88.50 ,$85.70 ,,,,,,,,,
7/29/20,$90.07 ,6386853,$89.48 ,$90.08 ,$88.58 ,,,,,,,,,
7/28/20,$89.11 ,6787341,$90.47 ,$91.17 ,$88.77 ,,,,,,,,,
7/27/20,$91.04 ,7599982,$89.76 ,$91.09 ,$88.80 ,,,,,,,,,
7/24/20,$90.13 ,6620464,$91.48 ,$92.74 ,$89.98 ,,,,,,,,,
7/23/20,$91.01 ,6586339,$90.50 ,$91.38 ,$90.02 ,,,,,,,,,
7/22/20,$91.04 ,10317500,$89.95 ,$91.25 ,$88.90 ,,,,,,,,,
7/21/20,$91.39 ,15119310,$86.47 ,$91.73 ,$86.36 ,,,,,,,,,
7/20/20,$85.27 ,14974840,$86.83 ,$87.49 ,$84.80 ,,,,,,,,,
7/17/20,$87.19 ,5964361,$88.41 ,$89.11 ,$86.91 ,,,,,,,,,
7/16/20,$88.36 ,4795687,$88.44 ,$89.48 ,$87.35 ,,,,,,,,,
7/15/20,$88.89 ,5935206,$90.18 ,$90.19 ,$88.21 ,,,,,,,,,
7/14/20,$88.35 ,7440538,$85.39 ,$88.60 ,$85.04 ,,,,,,,,,
7/13/20,$85.40 ,7074046,$86.04 ,$86.93 ,$84.81 ,,,,,,,,,
7/10/20,$85.23 ,6218141,$82.50 ,$85.42 ,$82.50 ,,,,,,,,,
7/9/20,$82.74 ,8833552,$85.97 ,$86.32 ,$82.69 ,,,,,,,,,
7/8/20,$86.35 ,6735606,$86.39 ,$87.80 ,$85.89 ,,,,,,,,,
7/7/20,$86.31 ,5898047,$87.82 ,$88.08 ,$86.15 ,,,,,,,,,
7/6/20,$88.57 ,6747528,$89.50 ,$90.25 ,$87.82 ,,,,,,,,,
7/2/20,$88.31 ,5832793,$89.37 ,$90.36 ,$88.16 ,,,,,,,,,
7/1/20,$87.62 ,6379402,$89.28 ,$90.77 ,$87.55 ,,,,,,,,,
6/30/20,$89.23 ,8263617,$86.60 ,$89.99 ,$86.36 ,,,,,,,,,
6/29/20,$87.67 ,7022175,$86.91 ,$88.57 ,$86.60 ,,,,,,,,,
6/26/20,$86.46 ,13766020,$88.78 ,$88.83 ,$86.18 ,,,,,,,,,
6/25/20,$89.21 ,7397991,$87.31 ,$89.51 ,$87.16 ,,,,,,,,,
6/24/20,$87.64 ,8974470,$89.99 ,$90.13 ,$86.86 ,,,,,,,,,
6/23/20,$91.44 ,6317713,$92.50 ,$93.09 ,$91.18 ,,,,,,,,,
6/22/20,$91.59 ,5939155,$90.32 ,$91.69 ,$89.59 ,,,,,,,,,
6/19/20,$90.63 ,14836560,$94.41 ,$94.41 ,$90.55 ,,,,,,,,,
6/18/20,$91.94 ,7064145,$91.00 ,$93.23 ,$90.10 ,,,,,,,,,
6/17/20,$91.54 ,6019869,$93.83 ,$94.00 ,$91.50 ,,,,,,,,,
6/16/20,$94.03 ,8734566,$94.99 ,$95.58 ,$91.49 ,,,,,,,,,
6/15/20,$91.23 ,12291460,$89.09 ,$92.08 ,$88.21 ,,,,,,,,,
6/12/20,$92.39 ,9532412,$93.62 ,$93.65 ,$90.01 ,,,,,,,,,
6/11/20,$89.37 ,14944810,$92.30 ,$94.19 ,$89.12 ,,,,,,,,,
6/10/20,$97.58 ,10486260,$101.00 ,$101.50 ,$97.56 ,,,,,,,,,
6/9/20,$101.53 ,10745360,$100.70 ,$102.93 ,$99.83 ,,,,,,,,,
6/8/20,$103.24 ,11090720,$102.63 ,$103.59 ,$100.87 ,,,,,,,,,
6/5/20,$100.81 ,12760130,$99.08 ,$102.05 ,$99.05 ,,,,,,,,,
6/4/20,$96.28 ,6371723,$96.78 ,$96.89 ,$95.16 ,,,,,,,,,
6/3/20,$97.18 ,8440203,$95.97 ,$97.73 ,$95.75 ,,,,,,,,,
6/2/20,$94.69 ,7880250,$93.78 ,$95.22 ,$93.29 ,,,,,,,,,
6/1/20,$92.79 ,7346296,$90.94 ,$93.85 ,$90.11 ,,,,,,,,,
5/29/20,$91.70 ,17016860,$90.19 ,$91.89 ,$89.26 ,,,,,,,,,
5/28/20,$90.87 ,9639423,$93.61 ,$93.90 ,$90.79 ,,,,,,,,,
5/27/20,$93.90 ,7822605,$94.68 ,$94.69 ,$92.11 ,,,,,,,,,
5/26/20,$93.30 ,9429980,$92.49 ,$94.34 ,$92.03 ,,,,,,,,,
5/22/20,$90.28 ,8563108,$91.45 ,$91.60 ,$89.47 ,,,,,,,,,
5/21/20,$92.04 ,8830887,$92.77 ,$93.37 ,$91.28 ,,,,,,,,,
5/20/20,$93.00 ,9160034,$91.00 ,$93.47 ,$90.18 ,,,,,,,,,
5/19/20,$89.62 ,7749265,$92.53 ,$92.63 ,$89.53 ,,,,,,,,,
5/18/20,$92.55 ,12306540,$92.40 ,$93.40 ,$91.46 ,,,,,,,,,
5/15/20,$89.16 ,10112970,$90.65 ,$92.06 ,$88.83 ,,,,,,,,,
5/14/20,$90.05 ,10678190,$87.29 ,$90.93 ,$86.02 ,,,,,,,,,
5/13/20,$88.70 ,12215070,$89.90 ,$90.00 ,$87.32 ,,,,,,,,,
5/12/20,$91.10 ,8749052,$93.13 ,$94.03 ,$91.00 ,,,,,,,,,
5/11/20,$93.37 ,7101040,$94.21 ,$94.60 ,$93.18 ,,,,,,,,,
5/8/20,$95.47 ,8602865,$95.00 ,$95.56 ,$94.07 ,,,,,,,,,
5/7/20,$92.64 ,9753495,$92.98 ,$94.06 ,$91.91 ,,,,,,,,,
5/6/20,$90.05 ,11145910,$92.85 ,$93.46 ,$89.77 ,,,,,,,,,
5/5/20,$92.89 ,13608720,$94.50 ,$95.30 ,$92.68 ,,,,,,,,,
5/4/20,$91.44 ,11192380,$88.76 ,$91.62 ,$87.69 ,,,,,,,,,
5/1/20,$89.44 ,13250100,$91.51 ,$92.05 ,$87.04 ,,,,,,,,,
4/30/20,$92.00 ,12221960,$93.72 ,$95.74 ,$90.58 ,,,,,,,,,
4/29/20,$94.62 ,12342820,$92.48 ,$95.14 ,$92.29 ,,,,,,,,,
4/28/20,$89.91 ,10645150,$89.55 ,$90.96 ,$88.83 ,,,,,,,,,
4/27/20,$89.71 ,12037130,$86.75 ,$90.62 ,$85.87 ,,,,,,,,,
4/24/20,$87.01 ,9176599,$88.48 ,$88.79 ,$85.77 ,,,,,,,,,
4/23/20,$86.80 ,14226540,$86.30 ,$88.78 ,$85.39 ,,,,,,,,,
4/22/20,$84.44 ,10325140,$84.95 ,$85.25 ,$82.97 ,,,,,,,,,
4/21/20,$81.64 ,19620570,$80.28 ,$83.79 ,$79.25 ,,,,,,,,,
4/20/20,$83.57 ,15748960,$82.66 ,$87.00 ,$82.09 ,,,,,,,,,
4/17/20,$87.17 ,16130080,$81.33 ,$87.50 ,$81.32 ,,,,,,,,,
4/16/20,$79.99 ,12291910,$81.31 ,$82.19 ,$78.81 ,,,,,,,,,
4/15/20,$82.49 ,13982300,$80.46 ,$83.38 ,$79.32 ,,,,,,,,,
4/14/20,$84.61 ,14797590,$85.46 ,$87.08 ,$84.33 ,,,,,,,,,
4/13/20,$84.91 ,13854680,$87.18 ,$87.36 ,$83.40 ,,,,,,,,,
4/9/20,$84.31 ,17048550,$88.74 ,$89.91 ,$81.52 ,,,,,,,,,
4/8/20,$85.98 ,12284850,$82.29 ,$86.30 ,$81.52 ,,,,,,,,,
4/7/20,$80.92 ,16394790,$84.26 ,$85.69 ,$80.85 ,,,,,,,,,
4/6/20,$80.39 ,17334920,$77.00 ,$80.95 ,$75.51 ,,,,,,,,,
4/3/20,$75.11 ,14905410,$78.00 ,$78.99 ,$73.03 ,,,,,,,,,
4/2/20,$76.12 ,23220620,$71.75 ,$78.70 ,$69.58 ,,,,,,,,,
4/1/20,$68.56 ,14362040,$69.51 ,$72.29 ,$67.61 ,,,,,,,,,
3/31/20,$72.46 ,18514180,$73.27 ,$75.04 ,$70.81 ,,,,,,,,,
3/30/20,$71.95 ,18486820,$68.01 ,$72.93 ,$67.02 ,,,,,,,,,
3/27/20,$68.78 ,20411490,$72.12 ,$73.54 ,$68.50 ,,,,,,,,,
3/26/20,$76.38 ,24140970,$70.30 ,$77.10 ,$67.89 ,,,,,,,,,
3/25/20,$69.27 ,22560120,$68.29 ,$73.14 ,$66.64 ,,,,,,,,,
3/24/20,$66.55 ,29198760,$61.48 ,$67.65 ,$60.32 ,,,,,,,,,
3/23/20,$54.22 ,23764030,$58.26 ,$59.40 ,$52.97 ,,,,,,,,,
3/20/20,$59.39 ,26960440,$59.53 ,$60.65 ,$56.36 ,,,,,,,,,
3/19/20,$57.39 ,29870980,$55.26 ,$58.49 ,$51.60 ,,,,,,,,,
3/18/20,$55.05 ,24947290,$66.21 ,$66.23 ,$54.57 ,,,,,,,,,
3/17/20,$70.69 ,22684250,$70.40 ,$72.98 ,$65.49 ,,,,,,,,,
3/16/20,$69.70 ,17535270,$72.57 ,$78.49 ,$69.69 ,,,,,,,,,
3/13/20,$83.42 ,23497510,$79.98 ,$83.50 ,$74.11 ,,,,,,,,,
3/12/20,$76.26 ,25768230,$77.23 ,$78.13 ,$72.86 ,,,,,,,,,
3/11/20,$83.03 ,18414340,$82.23 ,$84.84 ,$81.75 ,,,,,,,,,
3/10/20,$84.98 ,22592130,$86.24 ,$86.30 ,$81.04 ,,,,,,,,,
3/9/20,$80.67 ,30595480,$82.23 ,$88.01 ,$80.00 ,,,,,,,,,
3/6/20,$95.32 ,16862300,$93.92 ,$96.06 ,$93.42 ,,,,,,,,,
3/5/20,$97.19 ,12814360,$95.71 ,$97.39 ,$94.94 ,,,,,,,,,
3/4/20,$98.53 ,14752950,$96.37 ,$99.02 ,$95.67 ,,,,,,,,,
3/3/20,$94.39 ,16525470,$96.79 ,$98.48 ,$93.37 ,,,,,,,,,
3/2/20,$96.59 ,15050800,$94.02 ,$96.68 ,$92.21 ,,,,,,,,,
2/28/20,$93.34 ,20840550,$90.63 ,$93.44 ,$90.11 ,,,,,,,,,
2/27/20,$94.13 ,15783660,$95.95 ,$98.20 ,$94.08 ,,,,,,,,,
2/26/20,$98.04 ,11991400,$100.86 ,$101.61 ,$98.00 ,,,,,,,,,
2/25/20,$100.71 ,12871890,$104.80 ,$104.92 ,$100.00 ,,,,,,,,,
2/24/20,$104.71 ,9539778,$105.71 ,$106.96 ,$104.42 ,,,,,,,,,
2/21/20,$109.01 ,6443864,$108.99 ,$109.19 ,$107.65 ,,,,,,,,,
2/20/20,$109.81 ,4466591,$110.78 ,$111.07 ,$109.70 ,,,,,,,,,
2/19/20,$110.74 ,5887511,$110.52 ,$111.10 ,$109.89 ,,,,,,,,,
2/18/20,$110.24 ,4976370,$109.00 ,$110.27 ,$108.83 ,,,,,,,,,
2/14/20,$110.08 ,5148798,$110.84 ,$110.97 ,$109.58 ,,,,,,,,,
2/13/20,$111.66 ,5991856,$111.37 ,$112.33 ,$111.23 ,,,,,,,,,
2/12/20,$112.04 ,5725669,$112.51 ,$112.60 ,$111.61 ,,,,,,,,,
2/11/20,$111.21 ,6072847,$110.78 ,$111.37 ,$110.06 ,,,,,,,,,
2/10/20,$109.79 ,6011806,$108.54 ,$109.80 ,$108.32 ,,,,,,,,,
2/7/20,$108.94 ,4830071,$108.93 ,$109.44 ,$108.47 ,,,,,,,,,
2/6/20,$109.49 ,6273983,$110.63 ,$110.67 ,$109.11 ,,,,,,,,,
2/5/20,$110.28 ,6914137,$108.27 ,$110.65 ,$108.11 ,,,,,,,,,
2/4/20,$106.85 ,9908995,$107.68 ,$108.34 ,$106.60 ,,,,,,,,,
2/3/20,$106.28 ,8787504,$106.95 ,$107.25 ,$105.40 ,,,,,,,,,
1/31/20,$107.14 ,13699560,$109.81 ,$110.00 ,$106.40 ,,,,,,,,,
1/30/20,$111.40 ,8382674,$109.81 ,$111.58 ,$109.06 ,,,,,,,,,
1/29/20,$110.37 ,4774222,$111.45 ,$111.84 ,$110.18 ,,,,,,,,,
1/28/20,$111.12 ,5771944,$110.98 ,$111.62 ,$110.77 ,,,,,,,,,
1/27/20,$110.39 ,7609831,$110.25 ,$110.83 ,$109.98 ,,,,,,,,,
1/24/20,$111.85 ,6920000,$112.79 ,$112.98 ,$111.34 ,,,,,,,,,
1/23/20,$113.10 ,8008141,$112.40 ,$113.49 ,$111.86 ,,,,,,,,,
1/22/20,$112.90 ,5589906,$113.10 ,$113.53 ,$112.46 ,,,,,,,,,
1/21/20,$113.31 ,8470283,$115.10 ,$115.15 ,$113.17 ,,,,,,,,,
1/17/20,$115.58 ,7886182,$117.01 ,$117.29 ,$115.52 ,,,,,,,,,
1/16/20,$116.89 ,7022062,$116.56 ,$117.28 ,$116.45 ,,,,,,,,,
1/15/20,$116.13 ,5808777,$116.30 ,$116.41 ,$115.65 ,,,,,,,,,
1/14/20,$116.30 ,7189962,$116.50 ,$116.88 ,$115.71 ,,,,,,,,,
1/13/20,$116.66 ,6847425,$116.47 ,$116.91 ,$116.08 ,,,,,,,,,
1/10/20,$116.44 ,6395375,$117.52 ,$117.69 ,$116.40 ,,,,,,,,,
1/9/20,$117.51 ,7345531,$117.59 ,$117.92 ,$116.18 ,,,,,,,,,
1/8/20,$117.70 ,7296959,$118.55 ,$119.09 ,$117.65 ,,,,,,,,,
1/7/20,$119.06 ,7878579,$119.02 ,$119.73 ,$117.77 ,,,,,,,,,
1/6/20,$120.60 ,9954869,$121.24 ,$121.67 ,$120.33 ,,,,,,,,,
1/3/20,$121.01 ,6361072,$121.78 ,$122.72 ,$120.74 ,,,,,,,,,
1/2/20,$121.43 ,5206097,$120.81 ,$121.63 ,$120.77 ,,,,,,,,,
12/31/19,$120.51 ,4215863,$119.50 ,$120.63 ,$119.25 ,,,,,,,,,
12/30/19,$119.85 ,4580992,$120.44 ,$121.34 ,$119.81 ,,,,,,,,,
12/27/19,$120.30 ,4138405,$120.89 ,$121.29 ,$120.24 ,,,,,,,,,
12/26/19,$120.60 ,3648636,$120.67 ,$121.42 ,$120.34 ,,,,,,,,,
12/24/19,$120.34 ,1640120,$120.43 ,$120.78 ,$120.09 ,,,,,,,,,
12/23/19,$120.33 ,5875420,$119.31 ,$120.40 ,$119.15 ,,,,,,,,,
12/20/19,$119.68 ,12171140,$119.40 ,$119.94 ,$118.09 ,,,,,,,,,
12/19/19,$118.13 ,6220500,$118.57 ,$118.74 ,$117.86 ,,,,,,,,,
12/18/19,$118.55 ,7498375,$118.68 ,$119.64 ,$118.52 ,,,,,,,,,
12/17/19,$118.60 ,6755700,$119.59 ,$119.89 ,$118.33 ,,,,,,,,,
12/16/19,$119.36 ,5619466,$118.86 ,$119.47 ,$118.61 ,,,,,,,,,
12/13/19,$117.96 ,4863504,$119.05 ,$119.54 ,$117.90 ,,,,,,,,,
12/12/19,$118.81 ,6465087,$116.59 ,$118.89 ,$116.59 ,,,,,,,,,
12/11/19,$116.23 ,7039707,$117.09 ,$117.66 ,$116.13 ,,,,,,,,,
12/10/19,$117.89 ,4889002,$118.03 ,$118.09 ,$117.05 ,,,,,,,,,
12/9/19,$117.30 ,4831761,$116.52 ,$117.89 ,$116.44 ,,,,,,,,,
12/6/19,$118.01 ,6735556,$117.09 ,$119.29 ,$116.98 ,,,,,,,,,
12/5/19,$116.33 ,5517564,$117.62 ,$117.74 ,$116.19 ,,,,,,,,,
12/4/19,$116.94 ,5706769,$116.64 ,$117.30 ,$116.43 ,,,,,,,,,
12/3/19,$115.89 ,7298088,$116.20 ,$116.70 ,$115.70 ,,,,,,,,,
12/2/19,$116.80 ,5196809,$117.98 ,$118.07 ,$116.72 ,,,,,,,,,
11/29/19,$117.13 ,3271027,$117.28 ,$117.82 ,$116.88 ,,,,,,,,,
11/27/19,$118.07 ,4107005,$117.99 ,$118.61 ,$117.62 ,,,,,,,,,
11/26/19,$117.79 ,10061280,$118.34 ,$118.56 ,$117.20 ,,,,,,,,,
11/25/19,$118.38 ,7389988,$118.43 ,$119.22 ,$117.98 ,,,,,,,,,
11/22/19,$118.63 ,4786806,$119.06 ,$119.70 ,$118.60 ,,,,,,,,,
11/21/19,$118.77 ,5810888,$117.61 ,$118.95 ,$117.20 ,,,,,,,,,
11/20/19,$117.34 ,5903205,$116.41 ,$118.08 ,$116.12 ,,,,,,,,,
11/19/19,$116.45 ,8727280,$118.50 ,$118.80 ,$116.08 ,,,,,,,,,
11/18/19,$118.55 ,4885671,$119.82 ,$120.00 ,$118.14 ,,,,,,,,,
11/15/19,$120.64 ,5589793,$121.22 ,$121.39 ,$120.11 ,,,,,,,,,
11/14/19,$121.96 ,4886604,$121.85 ,$122.94 ,$121.40 ,,,,,,,,,
11/13/19,$122.28 ,5297573,$120.46 ,$122.41 ,$120.37 ,,,,,,,,,
11/12/19,$120.96 ,4503638,$121.29 ,$122.05 ,$120.48 ,,,,,,,,,
11/11/19,$120.81 ,3870833,$120.20 ,$121.39 ,$120.01 ,,,,,,,,,
11/8/19,$120.93 ,4249822,$120.97 ,$121.20 ,$120.16 ,,,,,,,,,
11/7/19,$121.89 ,5440991,$121.13 ,$122.00 ,$120.32 ,,,,,,,,,
11/6/19,$119.90 ,6104748,$121.94 ,$122.14 ,$119.80 ,,,,,,,,,
11/5/19,$121.94 ,6971221,$121.23 ,$122.45 ,$120.72 ,,,,,,,,,
11/4/19,$121.57 ,10348760,$117.23 ,$121.87 ,$117.02 ,,,,,,,,,
11/1/19,$116.21 ,7684675,$115.49 ,$116.62 ,$114.02 ,,,,,,,,,
10/31/19,$116.14 ,7177681,$115.86 ,$116.36 ,$115.32 ,,,,,,,,,
10/30/19,$116.36 ,4690892,$118.18 ,$118.18 ,$115.52 ,,,,,,,,,
10/29/19,$118.13 ,4548403,$117.97 ,$119.07 ,$117.69 ,,,,,,,,,
10/28/19,$118.48 ,5076294,$119.08 ,$119.51 ,$117.64 ,,,,,,,,,
10/25/19,$118.67 ,3369139,$117.77 ,$118.85 ,$117.69 ,,,,,,,,,
10/24/19,$117.58 ,3893194,$118.47 ,$118.81 ,$117.31 ,,,,,,,,,
10/23/19,$117.98 ,4159941,$117.40 ,$118.02 ,$116.78 ,,,,,,,,,
10/22/19,$117.80 ,4130577,$116.63 ,$118.56 ,$116.49 ,,,,,,,,,
10/21/19,$116.61 ,4153612,$115.55 ,$116.75 ,$115.55 ,,,,,,,,,
10/18/19,$114.74 ,5679872,$115.14 ,$115.58 ,$114.74 ,,,,,,,,,
10/17/19,$115.35 ,3837822,$115.61 ,$116.06 ,$114.92 ,,,,,,,,,
10/16/19,$115.11 ,3651748,$116.23 ,$116.66 ,$115.08 ,,,,,,,,,
10/15/19,$116.31 ,3744171,$115.85 ,$117.62 ,$115.80 ,,,,,,,,,
10/14/19,$116.18 ,2590041,$115.58 ,$116.39 ,$115.45 ,,,,,,,,,
10/11/19,$116.15 ,5181691,$115.69 ,$117.03 ,$115.36 ,,,,,,,,,
10/10/19,$114.59 ,3920110,$113.53 ,$114.79 ,$113.30 ,,,,,,,,,
10/9/19,$113.14 ,4700468,$112.59 ,$114.51 ,$112.30 ,,,,,,,,,
10/8/19,$111.71 ,6067852,$112.11 ,$112.75 ,$111.61 ,,,,,,,,,
10/7/19,$113.26 ,4774379,$113.96 ,$114.75 ,$113.23 ,,,,,,,,,
10/4/19,$113.85 ,4883879,$113.60 ,$114.00 ,$112.55 ,,,,,,,,,
10/3/19,$113.15 ,5671810,$112.06 ,$113.19 ,$110.42 ,,,,,,,,,
10/2/19,$112.29 ,9943708,$115.06 ,$115.11 ,$111.62 ,,,,,,,,,
10/1/19,$116.01 ,7204647,$119.27 ,$119.46 ,$115.88 ,,,,,,,,,
9/30/19,$118.60 ,6233315,$118.54 ,$119.42 ,$118.41 ,,,,,,,,,
9/27/19,$118.60 ,6850689,$119.51 ,$120.25 ,$118.45 ,,,,,,,,,
9/26/19,$120.16 ,8148230,$123.26 ,$123.50 ,$120.05 ,,,,,,,,,
